gender,senior_citizen,Partner,Dependents,tenure,contract,paperless_billing,monthly_charges,total_charges,phone_service,charge_per_tenure,total_addons,high_risk_flag,payment_risk_flag,tenure_group,multiple_lines_No phone service,multiple_lines_Yes,internet_service_Fiber optic,internet_service_No,online_security_No internet service,online_security_Yes,online_backup_No internet service,online_backup_Yes,device_protection_No internet service,device_protection_Yes,tech_support_No internet service,tech_support_Yes,streaming_tv_No internet service,streaming_tv_Yes,streaming_movies_No internet service,streaming_movies_Yes,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,churn
1,0,0,0,-0.10115743583158582,0,1,0.8402083051301322,0.20009430374127923,1,-0.3244850884966634,-0.031297311737476054,0,1,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
0,0,0,0,-1.2816237461508113,0,0,0.850163364482722,-0.9691894459425774,1,4.554084396231315,-0.031297311737476054,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
1,0,0,0,1.4049547531963917,2,0,1.7013209391291633,2.392698789249666,1,-0.46296016181346655,2.1256330164452777,0,0,3.0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1
1,0,1,1,0.06166550352279012,1,0,-1.5042081724048018,-0.7110720766272335,1,-0.5952577216023134,-1.109762475828853,0,0,2.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,1,0,0,-1.2409180113122174,0,1,0.9596690173612115,-0.9339547247253703,1,2.9428157287739625,-0.031297311737476054,1,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
1,1,1,0,-1.0373893371192475,0,1,0.17156015194784016,-0.8037661595305339,1,0.3493353393734294,-1.109762475828853,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,1,0,0,-0.9966836022806536,0,1,0.1582867394777205,-0.762827187057739,1,0.23209691042303845,-1.109762475828853,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,1,0,0.1023712383613841,0,1,0.8269348926600121,0.37817664005514634,1,-0.3723287689815015,-0.031297311737476054,0,0,2.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,1,0,-0.9559778674420595,0,1,0.7672045365444724,-0.6573204782572724,1,0.3542296039380706,-0.031297311737476054,1,1,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,1,-1.0780950719578415,0,1,-1.4842980536996218,-0.9657668951892249,1,-0.3274304035775805,-1.109762475828853,0,1,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,0,0,-1.1188008067964355,0,1,-0.5219756496159262,-0.9137485116238461,1,0.2845583083708261,-0.5705298937831644,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0,0,1,0,-1.2002122764736234,0,1,0.3258635719129846,-0.9082197757915073,1,1.4922900641749224,-1.109762475828853,1,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0.1023712383613841,1,1,-1.5191407614336867,-0.7289746497986165,1,-0.5984885759881222,-1.109762475828853,0,1,2.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,1,0,-0.7117434584104956,0,1,-0.45892694038285664,-0.6968772667719825,1,-0.2919572675523453,-1.109762475828853,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,0,-0.6303319887333076,0,1,0.38227557491099445,-0.46771994229269914,1,-0.17064028479808654,-0.5705298937831644,0,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0,0,1,1,0.020959768684196134,1,0,-1.3532231055571875,-0.6577592668153945,1,-0.5779499763252778,-1.109762475828853,0,0,2.0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,0,0,-1.2002122764736234,0,1,-0.47551870597050655,-0.9407559473762634,0,0.7970165980803116,0.5079352703082123,1,1,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
1,0,1,0,1.4456604880349857,2,0,0.1997661534468453,1.071572259027645,1,-0.5413331902865227,1.0471678523539008,0,0,3.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0,0,1,1,1.1200146093262338,2,0,1.6697965845126284,1.956608780759985,1,-0.4421715447279637,2.1256330164452777,0,0,3.0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,0,1,1,-0.38609757970174374,1,0,0.5614666432576133,-0.21434148940507425,1,-0.267006114869861,-0.5705298937831644,0,0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,1,0.1023712383613841,2,0,-1.3482455758808924,-0.648413070527393,1,-0.5820144174862255,-1.109762475828853,0,0,2.0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0,1,1,1.2421318138420157,2,0,-1.4909347599346818,-0.4783166859713487,1,-0.6237596152434588,-1.109762475828853,0,0,3.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,0,0,-1.2409180113122174,0,0,-0.6795974226986006,-0.9726339361238363,1,1.046528124905155,-1.109762475828853,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,1,-1.2002122764736234,0,0,0.8269348926600121,-0.8999266720429989,1,1.9270159166812837,0.5079352703082123,1,1,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,1,1,0,1.1200146093262338,0,1,1.359530568023575,1.7998735077987593,1,-0.45982299069880067,1.0471678523539008,0,1,3.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
1,1,0,0,-1.2816237461508113,0,1,-0.8388783723400399,-0.991523783550994,0,1.623283615757965,-0.031297311737476054,1,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
1,1,1,0,0.9164859351332638,2,1,1.6150437580733834,1.752243009814602,1,-0.4261382603434526,1.5864004343995892,0,1,3.0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1,1,0,0,-1.2002122764736234,0,1,1.3296653899658049,-0.8797204589414748,1,2.363181258765481,1.0471678523539008,1,1,0.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1
1,0,0,0,-1.2816237461508113,0,1,0.36402463276457964,-0.9756176983190668,1,3.7105435036196344,-0.5705298937831644,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1,0,1,0,-0.7524491932490895,0,0,-0.6165487134655309,-0.7159426296223891,0,-0.303905031048381,-0.031297311737476054,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
1,0,1,1,-0.019745966154397852,0,1,1.1488151450604207,0.3972420029055531,1,-0.3123500365716834,0.5079352703082123,0,0,2.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1
1,0,0,0,0.1023712383613841,0,0,-1.466047111553207,-0.6842620957259712,1,-0.5933703908224844,-1.109762475828853,0,0,2.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0,1,1,1.0386031396490458,2,1,-0.3129194032115374,0.3806777348364426,0,-0.5514191644251089,1.0471678523539008,0,0,3.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0
0,0,1,1,0.1023712383613841,2,1,-0.6165487134655309,-0.27963322685364744,0,-0.5114794281722793,0.5079352703082123,0,0,2.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0,0,1,0,1.0793088744876398,1,1,0.5415565245524336,1.0268158260991878,1,-0.5038021504238227,-0.031297311737476054,0,0,3.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,1,0,-1.2409180113122174,0,1,0.1815152113004305,-0.9409972810832304,1,2.0426549127674134,-1.109762475828853,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,0,0,-0.3453918448631497,0,1,1.2616391510564402,0.0866016431829898,1,-0.1855214081671785,1.0471678523539008,0,0,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1
0,0,1,1,0.8350744654560759,1,1,-1.4959122896109767,-0.5528229831404866,1,-0.6174151982152203,-1.109762475828853,0,0,3.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0,0,1,-0.5896262538947137,1,0,-1.4859572302583868,-0.8374212419385014,1,-0.5376175284014002,-1.109762475828853,0,0,1.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1,0,0,0,-1.2816237461508113,0,0,-0.5269531792922214,-0.9873991711046459,1,2.164531697024163,-0.5705298937831644,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,1,1,1.5270719577121736,1,0,0.44532428414406383,1.380698798224687,1,-0.5326662818178883,1.5864004343995892,0,0,3.0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
0,1,0,0,0.7129572609402939,0,1,1.32800621340704,1.2825856766285786,1,-0.4227673547774285,1.0471678523539008,0,1,3.0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
1,0,1,0,1.2828375486806096,2,1,0.3706613389996392,1.105512553998392,1,-0.5249220462299138,1.0471678523539008,0,0,3.0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,0,1,0,1.6084834273893616,2,0,-0.7575787209605552,0.29076995927721777,0,-0.5933331437557824,0.5079352703082123,0,0,3.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1.6084834273893616,2,1,0.659358060224748,1.6859639981102539,1,-0.5259729191271999,0.5079352703082123,0,0,3.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1,1,1,0,-0.7117434584104956,0,1,0.6859048851649877,-0.41850980549930217,1,-0.043645315375698525,-0.5705298937831644,0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,1,0,1.3235432835192036,0,0,1.3379612727596297,1.9688729209594982,1,-0.47610288127456124,1.0471678523539008,0,0,3.0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1,0,1,0,-0.1825689055087738,0,0,0.3855939280285242,-0.10264786193508552,1,-0.3557663659077835,-0.5705298937831644,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,-1.2002122764736234,0,0,0.689223238282518,-0.8962627875826792,1,1.8075382817209262,-0.031297311737476054,1,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
0,1,0,0,0.428017117070136,0,1,1.4341935131679995,1.009812769471955,1,-0.37669085861130647,1.5864004343995892,0,0,2.0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1
1,0,1,1,-0.22327464034736777,0,0,0.22133544871078992,-0.15016866277971247,1,-0.3652684153378315,0.5079352703082123,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1,1,1,0,1.6084834273893616,2,1,1.3014593884668002,2.365340322650751,1,-0.4954478524629593,1.0471678523539008,0,0,3.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
0,0,0,0,-1.2816237461508113,0,0,-1.1624178012992135,-0.9958019719926847,0,1.061882680402068,-0.5705298937831644,1,1,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.7943687306174818,0,1,-0.18184445506910288,0.3266189844757959,1,-0.5305730352141369,-0.031297311737476054,0,1,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1,0,0,0,-1.2409180113122174,0,1,0.6875640617237531,-0.9292816265813696,1,2.6280473410872376,-0.5705298937831644,1,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,0,0,0,-1.2002122764736234,0,0,-1.3216987509406526,-0.9739064229423904,0,0.06287691338413844,-1.109762475828853,1,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,0,-0.1418631706701798,0,1,0.642766294637098,0.025631973031919667,1,-0.3361495975918992,-0.5705298937831644,0,1,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,1,1,1.3235432835192036,2,0,-1.2918335728828827,-0.2827925044721268,1,-0.6143811225393783,-1.109762475828853,0,0,3.0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,1,0,0.9164859351332638,1,1,0.03716685068787588,0.5102081171940959,1,-0.5239207309521445,0.5079352703082123,0,0,3.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1,0,1,1,1.6084834273893616,2,0,-0.015926799192603674,1.0621602444559255,1,-0.5580755086164657,0.5079352703082123,0,0,3.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1.2421318138420157,2,1,-1.4710246412295018,-0.439067049447324,1,-0.6226799980600821,-1.109762475828853,0,1,3.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,1,1,-1.1188008067964355,0,1,-0.3062826969764773,-0.8950999979036555,1,0.4093140717832475,-0.5705298937831644,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,1.0793088744876398,2,0,-1.5125040551986266,-0.5264298513694404,1,-0.6226080235811904,-1.109762475828853,0,1,3.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1
0,0,1,1,1.4863662228735797,2,1,-0.6961891882862504,0.2899362610167857,0,-0.5874433496083484,0.5079352703082123,0,0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1,0,0,0,-0.22327464034736777,1,0,0.14667250356636527,-0.16324456181175198,1,-0.374522276909632,1.0471678523539008,0,0,2.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
1,0,0,0,-0.7117434584104956,1,0,-0.4705411762942116,-0.7069474641808854,0,-0.29447637431355767,0.5079352703082123,0,1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
1,0,0,1,-1.2816237461508113,0,1,-1.5141632317573919,-1.0004531307087794,1,0.4515390993997595,-1.109762475828853,0,1,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,0,0,0.30589991255435406,1,1,-0.4871329418818615,-0.12101116309249679,1,-0.5186066570576607,-0.5705298937831644,0,1,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.2002122764736234,0,1,0.3441145140593994,-0.9018134628429242,1,1.5081244495311144,1.0471678523539008,0,1,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0
1,0,0,0,-1.0373893371192475,0,0,-0.6978483648450156,-0.886763015299335,1,-0.02781093001950654,-1.109762475828853,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,-0.1825689055087738,0,0,1.050923728093286,0.16894031611460786,1,-0.2761477009819781,0.5079352703082123,0,0,2.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0.5094285867473239,1,1,-0.07897550842567357,0.2181285134800988,1,-0.5031554232221864,0.5079352703082123,0,0,2.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,-1.1188008067964355,0,0,-0.8438559020163349,-0.9164470612562973,0,0.09838432297075066,-0.031297311737476054,1,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
1,0,0,0,-0.8338606629262776,0,0,-0.27475834235994256,-0.7215810625942586,1,-0.15791864186234267,-0.031297311737476054,0,1,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0,0,1,0,-0.4675090493789317,0,1,0.9746016063900964,-0.15400806266328113,1,-0.16613279218062152,-0.031297311737476054,0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1,0,1,1,1.5270719577121736,2,0,-1.3117436915880627,-0.22697859987899163,1,-0.6185490684617158,-1.109762475828853,0,1,3.0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,1,0,1.5270719577121736,1,1,1.085766435827351,2.0549193572072486,1,-0.5013624521252374,0.5079352703082123,0,1,3.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
1,0,0,0,1.2828375486806096,2,0,1.1388600857078308,1.8649019721124596,1,-0.48390766625835074,1.0471678523539008,0,0,3.0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
0,0,1,0,1.5270719577121736,2,0,0.7141108866639929,1.6019579286577719,1,-0.5195284051075012,2.1256330164452777,0,0,3.0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
1,0,1,0,1.6084834273893616,2,1,1.679751643865218,2.68800348886586,1,-0.4774640922576702,2.1256330164452777,0,1,3.0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0,0,0,-0.6303319887333076,0,0,-1.5008898192872717,-0.859580064123669,1,-0.5337115449855186,-1.109762475828853,0,0,1.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,0,1,-1.2816237461508113,0,0,-1.466047111553207,-0.9998168872995024,1,0.5350294949142262,-1.109762475828853,0,1,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,1,1,0.18378270803857208,1,0,-1.497571466169742,-0.7118399566039473,1,-0.5997428680764116,-1.109762475828853,0,0,2.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,0,0,-0.9966836022806536,0,1,-1.4760021709057967,-0.9377063668973145,1,-0.39807963809611674,-1.109762475828853,0,0,1.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,1,0,0.22448844287716607,0,0,0.888324425334317,0.5176455832542661,1,-0.38897517409954946,-0.031297311737476054,0,0,2.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,-0.3453918448631497,0,1,0.8070247739548323,-0.039111278719000955,1,-0.24862863125949272,0.5079352703082123,0,1,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,0,0,0,-1.1188008067964355,0,1,1.1803394996769556,-0.7833844310057608,1,1.2691691796103992,0.5079352703082123,1,1,0.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
1,0,0,1,0.8350744654560759,2,0,-1.4992306427285067,-0.5471626107407112,1,-0.6176284559304552,-1.109762475828853,0,0,3.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0,1,1,-0.8338606629262776,0,0,-1.185646273121923,-0.8732922065649856,0,-0.4010816505490389,-0.5705298937831644,0,1,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,1,0,0.06166550352279012,2,0,-1.4892755833759168,-0.7109843189156091,1,-0.5937771037508252,-1.109762475828853,0,0,2.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,0,1,1.5270719577121736,2,1,1.6482272892486831,2.449829059517167,1,-0.47387022863868644,2.1256330164452777,0,1,3.0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1,0,0,0,-1.2002122764736234,0,0,-1.4677062881119718,-0.9836914077885139,1,-0.06379816946539738,-1.109762475828853,0,1,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,1,1,0.9164859351332638,2,1,0.6693131195773377,1.034933414424447,1,-0.48474605029818907,1.5864004343995892,0,0,3.0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
0,1,1,0,0.631545791263106,0,0,1.742800353098288,1.3776053388899259,1,-0.38371738380478615,2.1256330164452777,0,1,2.0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0,0,1,1,1.4456604880349857,1,1,0.5996277041092083,1.4859422338902804,1,-0.5212220605324134,-0.5705298937831644,0,1,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,0,1,0,0.9571916699718578,1,0,-1.3482455758808924,-0.4553022260978429,1,-0.6106526838242186,-1.109762475828853,0,1,3.0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
0,0,1,0,-1.0373893371192475,0,1,0.7157700632227577,-0.7533274147743948,1,0.5854116301384734,-0.5705298937831644,1,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,0,0,0,0.1023712383613841,1,1,1.24172903235126,0.5821694407261254,1,-0.3323429473749561,1.0471678523539008,0,0,2.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
0,1,0,0,-1.2409180113122174,0,1,0.7837963021321224,-0.9302689008371444,1,2.7393678684398597,-0.031297311737476054,1,1,0.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
0,0,0,0,-0.4675090493789317,0,1,0.8335715988950722,-0.1915025449548172,1,-0.1883794492926268,0.5079352703082123,0,1,1.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
1,0,1,1,0.6722515261016999,0,1,-0.8538109613689248,-0.20236256176833997,0,-0.5694620683674988,-0.031297311737476054,0,1,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,1,1,1.1200146093262338,2,0,-1.5025489958460367,-0.49915914248214993,1,-0.6226505003228314,-1.109762475828853,0,0,3.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,1,0,0,-0.019745966154397852,0,1,0.5365789948761385,0.14037518098085713,1,-0.3767344795076045,-0.5705298937831644,0,0,2.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0,1,0,0.8757802002946699,0,1,1.3064369181430948,1.3070700781717932,1,-0.4413631994627946,1.0471678523539008,0,1,3.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1
0,0,1,1,0.590840056424512,2,1,-0.16359351292268806,0.20593019156430364,0,-0.5157978969057863,1.5864004343995892,0,0,2.0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0
0,0,0,1,-0.30468611002455576,1,1,-0.3378070515930122,-0.453261859302575,1,-0.4172482258078083,-0.031297311737476054,0,0,2.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1,0,0,0,-1.1595065416350294,0,1,-0.6679831867872458,-0.931607205939417,1,0.3720792747032324,-1.109762475828853,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,1.6084834273893616,2,0,-1.4959122896109767,-0.3796550786775874,1,-0.6284330266125965,-1.109762475828853,0,0,3.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0,0,0,-1.2816237461508113,0,1,0.19478862377055015,-0.9778555199654896,1,3.4168876297411646,-1.109762475828853,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,-0.5896262538947137,0,0,0.642766294637098,-0.33410882634451006,1,-0.14880381716705954,-0.5705298937831644,0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,-1.2816237461508113,0,1,-1.3200395743818876,-0.9978862176437648,0,0.7883796606132977,-1.109762475828853,1,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,-1.0373893371192475,0,0,-0.20175457377428285,-0.8045779183630597,0,0.18739276186692072,1.5864004343995892,1,1,1.0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0
1,0,1,1,1.1200146093262338,2,1,-1.459410405318147,-0.45141894735846205,1,-0.6201962885835707,-1.109762475828853,0,0,3.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1,0,0,0,-0.9559778674420595,0,1,0.6776090023711627,-0.6760567496890874,1,0.32313662905682095,-0.5705298937831644,1,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,1,1,0,-0.1418631706701798,0,1,-0.4423351747952067,-0.37618864906842253,1,-0.4616730887791665,-1.109762475828853,0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,0.7536629957788878,1,1,0.8368899520126024,0.9896943140820555,1,-0.4601007232402999,-0.031297311737476054,0,1,3.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1,1,0,0,-1.1595065416350294,0,1,-1.3183803978231226,-0.963945922673018,0,-0.0793446569060222,-1.109762475828853,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.18378270803857208,2,0,-1.4959122896109767,-0.6648018231732546,1,-0.5995913428576921,-1.109762475828853,0,1,2.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,0,0,0.7129572609402939,1,0,-1.4992306427285067,-0.5749379264698421,1,-0.6151509030622849,-1.109762475828853,0,0,3.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1,0,1,1,0.9571916699718578,1,1,-0.9566799080123543,-0.14385010754275374,0,-0.5868127160790109,-0.031297311737476054,0,0,3.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1,0,1,1,-0.8745663977648716,0,0,-1.459410405318147,-0.8916116288665846,1,-0.45869814365163947,-1.109762475828853,0,0,1.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1,0,1,1,0.1023712383613841,0,1,0.8202981864249524,0.37835215547839524,1,-0.3729685421272062,-0.031297311737476054,0,0,2.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0.7129572609402939,0,1,1.2915043291142099,1.1928753559205083,1,-0.425251179931341,1.0471678523539008,0,0,3.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
1,0,0,1,-1.2816237461508113,0,1,0.3125901594428645,-0.976297820584156,1,3.6212951497938244,-1.109762475828853,1,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,1,1,0.7536629957788878,1,0,-0.18682198474539805,0.3138721768623481,0,-0.5284211132037295,1.5864004343995892,0,1,3.0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1
